SL_um,pCa,normalized_force,force_percent_max,pCa50,hill_coefficient
2.0,4.578356713426854,0.9619824128450545,96.19824128450544,5.4142831239952685,1.6785958240816417
2.0,4.581763527054108,0.9614978997023026,96.14978997023026,5.4142831239952685,1.6785958240816417
2.0,4.585170340681363,0.9610074619957792,96.10074619957793,5.4142831239952685,1.6785958240816417
2.0,4.588577154308617,0.9605110336926826,96.05110336926826,5.4142831239952685,1.6785958240816417
2.0,4.591983967935872,0.960008548188605,96.0008548188605,5.4142831239952685,1.6785958240816417
2.0,4.595390781563126,0.9594999383069428,95.94999383069428,5.4142831239952685,1.6785958240816417
2.0,4.598797595190381,0.9589851362984461,95.8985136298446,5.4142831239952685,1.6785958240816417
2.0,4.602204408817635,0.9584640738409081,95.84640738409081,5.4142831239952685,1.6785958240816417
2.0,4.60561122244489,0.957936682039005,95.7936682039005,5.4142831239952685,1.6785958240816417
2.0,4.609018036072144,0.9574028914242828,95.74028914242828,5.4142831239952685,1.6785958240816417
2.0,4.612424849699399,0.9568626319553031,95.6862631955303,5.4142831239952685,1.6785958240816417
2.0,4.615831663326653,0.9563158330179471,95.6315833017947,5.4142831239952685,1.6785958240816417
2.0,4.619238476953908,0.9557624234258857,95.57624234258857,5.4142831239952685,1.6785958240816417
2.0,4.622645290581162,0.9552023314212192,95.52023314212192,5.4142831239952685,1.6785958240816417
2.0,4.626052104208417,0.9546354846752915,95.46354846752915,5.4142831239952685,1.6785958240816417
2.0,4.629458917835671,0.9540618102896826,95.40618102896826,5.4142831239952685,1.6785958240816417
2.0,4.632865731462926,0.9534812347973879,95.34812347973879,5.4142831239952685,1.6785958240816417
2.0,4.63627254509018,0.952893684164185,95.2893684164185,5.4142831239952685,1.6785958240816417
2.0,4.6396793587174345,0.9522990837901958,95.22990837901958,5.4142831239952685,1.6785958240816417
2.0,4.643086172344689,0.9516973585116495,95.16973585116494,5.4142831239952685,1.6785958240816417
2.0,4.6464929859719435,0.9510884326028487,95.10884326028487,5.4142831239952685,1.6785958240816417
2.0,4.649899799599199,0.9504722297783471,95.0472229778347,5.4142831239952685,1.6785958240816417
2.0,4.653306613226453,0.9498486731953448,94.98486731953449,5.4142831239952685,1.6785958240816417
2.0,4.656713426853708,0.9492176854563011,94.92176854563012,5.4142831239952685,1.6785958240816417
2.0,4.660120240480962,0.9485791886117783,94.85791886117782,5.4142831239952685,1.6785958240816417
2.0,4.663527054108217,0.9479331041635154,94.79331041635155,5.4142831239952685,1.6785958240816417
2.0,4.666933867735471,0.9472793530677416,94.72793530677416,5.4142831239952685,1.6785958240816417
2.0,4.670340681362726,0.9466178557387337,94.66178557387337,5.4142831239952685,1.6785958240816417
2.0,4.67374749498998,0.9459485320526229,94.59485320526228,5.4142831239952685,1.6785958240816417
2.0,4.677154308617235,0.9452713013514578,94.52713013514578,5.4142831239952685,1.6785958240816417
2.0,4.680561122244489,0.9445860824475294,94.45860824475294,5.4142831239952685,1.6785958240816417
2.0,4.683967935871744,0.9438927936279636,94.38927936279636,5.4142831239952685,1.6785958240816417
2.0,4.687374749498998,0.9431913526595878,94.31913526595878,5.4142831239952685,1.6785958240816417
2.0,4.690781563126253,0.9424816767940772,94.24816767940773,5.4142831239952685,1.6785958240816417
2.0,4.694188376753507,0.9417636827733885,94.17636827733885,5.4142831239952685,1.6785958240816417
2.0,4.697595190380762,0.9410372868354842,94.10372868354841,5.4142831239952685,1.6785958240816417
2.0,4.701002004008016,0.940302404720357,94.0302404720357,5.4142831239952685,1.6785958240816417
2.0,4.7044088176352705,0.9395589516763594,93.95589516763594,5.4142831239952685,1.6785958240816417
2.0,4.707815631262525,0.9388068424668442,93.88068424668442,5.4142831239952685,1.6785958240816417
2.0,4.7112224448897795,0.9380459913771222,93.80459913771222,5.4142831239952685,1.6785958240816417
2.0,4.714629258517034,0.9372763122217462,93.72763122217462,5.4142831239952685,1.6785958240816417
2.0,4.718036072144288,0.9364977183521243,93.64977183521242,5.4142831239952685,1.6785958240816417
2.0,4.721442885771543,0.9357101226644706,93.57101226644706,5.4142831239952685,1.6785958240816417
2.0,4.724849699398797,0.9349134376081008,93.49134376081008,5.4142831239952685,1.6785958240816417
2.0,4.728256513026052,0.9341075751940767,93.41075751940767,5.4142831239952685,1.6785958240816417
2.0,4.731663326653306,0.9332924470042101,93.32924470042101,5.4142831239952685,1.6785958240816417
2.0,4.735070140280561,0.9324679642004272,93.24679642004273,5.4142831239952685,1.6785958240816417
2.0,4.738476953907815,0.9316340375345065,93.16340375345065,5.4142831239952685,1.6785958240816417
2.0,4.74188376753507,0.930790577358191,93.0790577358191,5.4142831239952685,1.6785958240816417
2.0,4.745290581162324,0.9299374936336854,92.99374936336854,5.4142831239952685,1.6785958240816417
2.0,4.748697394789579,0.9290746959445432,92.90746959445431,5.4142831239952685,1.6785958240816417
2.0,4.752104208416833,0.9282020935069495,92.82020935069495,5.4142831239952685,1.6785958240816417
2.0,4.755511022044089,0.9273195951814084,92.73195951814084,5.4142831239952685,1.6785958240816417
2.0,4.758917835671343,0.9264271094848406,92.64271094848407,5.4142831239952685,1.6785958240816417
2.0,4.762324649298598,0.9255245446030945,92.55245446030945,5.4142831239952685,1.6785958240816417
2.0,4.765731462925852,0.9246118084038839,92.4611808403884,5.4142831239952685,1.6785958240816417
2.0,4.7691382765531065,0.9236888084501532,92.36888084501533,5.4142831239952685,1.6785958240816417
